124,1109,33174,T-Ball,tee ball,Ball Diamond 01 - T-Ball,Terrain de balle 01 - Tee ball,other,45,40,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,37:08.0,None
125,255,3816,softball,balle molle,Ball Diamond 03,Terrain de balle 03,baseball,80,75,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,yes/oui,yes/oui,yes/oui,no/non,None,None,None,None,None
126,255,4065,softball,balle molle,Ball Diamond 04,Terrain de balle 04,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
127,31,3815,softball,balle molle,Ball Diamond,Terrain de balle,baseball,55,50,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
128,65,33013,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,60,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
129,889,33142,T-Ball,tee ball,T-Ball Diamond,Terrain de tee ball,standard,30,30,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,37:24.0,None
130,152,33023,T-Ball,tee ball,T-Ball,Terrain de tee ball,standard,20,20,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,None,None
131,1171,33189,softball,balle molle,Ball Diamond,Terrain de balle,baseball,25,25,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
132,1171,8438,softball,balle molle,Ball Diamond,Terrain de balle,baseball,70,68,no/non,yes/oui,yes/oui,no/non,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
133,826,33135,softball,balle molle,Ball Diamond,Terrain de balle,standard,20,20,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,None,None
134,1160,33187,baseball,baseball,Ball Diamond 02 - Baseball,Terrain de balle 02 - Baseball,baseball,75,75,no/non,yes/oui,yes/oui,no/non,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
135,1087,33171,softball,balle molle,Ball Diamond,Terrain de balle,baseball,75,75,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,2016-07-26 9:38,None
136,621,3887,softball,balle molle,Ball Diamond,Terrain de balle,baseball,55,40,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
137,1090,3836,softball,balle molle,Ball Diamond,Terrain de balle,other,64,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
138,553,4058,softball,balle molle,Bill and Marion Atwell Baseball Diamond - West,terrain de baseball Bill et Marion Atwell - Ouest,baseball,58,60,no/non,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,2016-06-24 15:26,None
139,506,33086,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,69,68,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,2016-09-27 14:44,None
140,1058,3879,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
141,543,3841,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
142,1190,33192,softball,balle molle,Ball Diamond - Softball,Terrain de balle - Balle molle,baseball,55,50,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
143,921,33147,softball,balle molle,Aur̬le G. Morin Baseball Diamond #2,Terrain de balle no 2 Aur̬le-G.-Morin,standard,70,67,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,yes/oui,yes/oui,yes/oui,no/non,None,None,None,None,None
144,134,3811,softball,balle molle,#2 Softball,No 2 Balle molle,baseball,68,65,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,no/non,None,None,None,None,None
145,339,33053,baseball,baseball,Ball Diamond 03 - Baseball ,Terrain de balle 03 - Baseball,baseball,97,82,yes/oui,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,None,None,None,None,None
146,325,33049,softball,balle molle,Ball Diamond,Terrain de balle,baseball,84,78,yes/oui,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
147,158,33024,softball,balle molle,Ball Diamond,Terrain de balle,other,40,30,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,2016-07-26 9:24,None
148,693,33117,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,80,70,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
149,569,33100,softball,balle molle,Ball Diamond - Softball North,Terrain de balle - Balle molle Nord,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
150,137,33020,softball,balle molle,#2 - South,No 2 - Sud,baseball,78,75,yes/oui,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,yes/oui,None,None,None,2016-07-26 9:32,None
151,1574,35535,baseball,baseball,Raymond Chabot Grant Thornton Park,Parc Raymond-Chabot-Grant-Thornton,baseball,121,100,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,None,None,None,2016-07-26 9:47,2016-03-09 14:43
152,553,4059,softball,balle molle,Bill and Marion Atwell Baseball Diamond - East,terrain de baseball Bill et Marion Atwell  - Est,baseball,66,65,no/non,no/non,no/non,yes/oui,yes/oui,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,2016-06-24 15:27,None
153,1142,33139,T-Ball,tee ball,T-Ball,Terrain de tee ball,standard,20,20,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,2016-07-26 9:30,None
154,1716,33222,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,94,90,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,2016-07-26 9:41,None
155,102,33214,T-Ball,tee ball,T-Ball,Terrain de tee ball,other,50,45,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,None,None
156,1652,33216,softball,balle molle,Ball Diamond,Terrain de balle,standard,75,70,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
157,1676,33220,softball,balle molle,Ball Diamond,Terrain de balle,baseball,38,25,no/non,no/non,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
158,976,33221,T-Ball,tee ball,Ball Diamond,Terrain de balle,standard,55,50,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,2016-07-26 9:40,None
159,2513,33227,softball,balle molle,Ball Diamond - Grassy Area,Terrain de balle - Zone gazonn̩e,standard,50,40,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,43:19.0,None
160,104,33234,T-Ball,tee ball,T-Ball,Terrain de tee ball,none,20,20,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,2016-07-26 9:44,None
161,1506,33235,softball,balle molle,Ball Diamond,Terrain de balle,standard,60,50,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,2016-07-26 9:45,None
162,397,33071,softball,balle molle,Ball Diamond,Terrain de balle,baseball,75,70,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
163,1062,33167,softball,balle molle,Ball Diamond - Softball,Terrain de balle - Balle molle,baseball,75,70,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
164,479,3837,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
165,1332,33209,T-Ball,tee ball,Ball Diamond,Terrain de balle,standard,50,45,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,2016-07-26 9:46,None
166,1191,33193,softball,balle molle,Ball Diamond - West,Terrain de balle - Ouest,baseball,75,70,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
167,1109,4049,softball,balle molle,Ball Diamond 03 - Softball,Terrain de balle 03 - Balle molle,baseball,65,60,no/non,no/non,yes/oui,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
168,1611,33213,baseball,baseball,Ball Diamond,Terrain de balle,standard,103,91,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
169,195,33027,softball,balle molle,Ball Diamond,Terrain de balle,baseball,76,69,yes/oui,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,yes/oui,yes/oui,yes/oui,no/non,None,None,None,None,None
170,1151,33180,baseball,baseball,Ball Diamond,Terrain de balle,baseball,135,95,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
171,275,33045,softball,balle molle,Ball Diamond,Terrain de balle,baseball,120,80,no/non,no/non,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
172,753,33127,softball,balle molle,Ball Diamond,Terrain de balle,baseball,80,80,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
173,386,33068,softball,balle molle,Ball Diamond,Terrain de balle,baseball,92,86,yes/oui,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
174,843,33137,softball,balle molle,Ball Diamond,Terrain de balle,baseball,78,73,yes/oui,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,yes/oui,None,None,None,None,None
175,1327,33205,baseball,baseball,Ball Diamond - Baseball,Terrain de balle - Baseball,standard,88,77,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,None,None,None,None,None
176,1327,33206,T-Ball,tee ball,T-Ball,Terrain de tee ball,other,41,40,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,None,None
177,526,33094,softball,balle molle,Ball Diamond (Minors),Terrain de balle (ligues mineures),baseball,75,56,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
178,224,33035,softball,balle molle,Ball Diamond - North,Terrain de balle - Nord,baseball,75,68,yes/oui,yes/oui,yes/oui,no/non,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
179,501,33084,baseball,baseball,Ball Diamond - Baseball,Terrain de balle - Baseball,standard,72,61,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
180,701,33120,softball,balle molle,Ball Diamond,Terrain de balle,baseball,72,61,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
181,326,33050,softball,balle molle,Ball Diamond,Terrain de balle,baseball,70,61,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
182,1323,33203,softball,balle molle,Ball Diamond,Terrain de balle,baseball,70,63,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
183,343,33059,softball,balle molle,Ball Diamond,Terrain de balle,baseball,72,69,no/non,no/non,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
184,795,33133,softball,balle molle,Ball Diamond - Softball West,Terrain de balle - Balle molle Ouest,baseball,60,55,no/non,no/non,yes/oui,yes/oui,no/non,no/non,no/non,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
185,203,8265,softball,balle molle,Graham Ball Softball Diamond,Terrain de balle molle Graham-Ball,baseball,78,69,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,yes/oui,yes/oui,yes/oui,no/non,None,None,None,None,None
186,1133,33178,softball,balle molle,Ball Diamond 02 - North,Terrain de balle 02 - Nord,standard,70,68,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
187,990,33160,softball,balle molle,Ball Diamond,Terrain de balle,baseball,74,70,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
188,365,33064,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,74,72,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
189,389,33070,softball,balle molle,Ball Diamond Softball North,Terrain de balle - Balle molle Nord,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
190,918,33146,softball,balle molle,Ball Diamond,Terrain de balle,baseball,55,50,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
191,1109,3866,baseball,baseball,Ball Diamond 06 - Minor Baseball,Terrain de balle 06 - Ligue mineure de baseball,baseball,88,86,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
192,616,33106,T-Ball,tee ball,T-Ball,Terrain de tee ball,other,30,20,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,2016-07-26 9:38,None
193,12,3881,softball,balle molle,Ball Diamond,Terrain de balle,baseball,75,70,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
194,1329,33207,T-Ball,tee ball,T-Ball,Terrain de tee ball,other,40,30,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,None,None
195,208,3892,softball,balle molle,Ball Diamond,Terrain de balle,baseball,57,58,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
196,334,4070,baseball,baseball,Ball Diamond 01 - Baseball,Terrain de balle 01 - Baseball,baseball,65,50,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
197,1331,33208,softball,balle molle,Greely West Ball Diamond,Terrain de balle de Greely-Ouest,standard,65,58,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,2016-07-26 9:34,None
198,201,33030,softball,balle molle,Ball Diamond,Terrain de balle,baseball,70,60,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
199,273,33044,softball,balle molle,Ball Diamond,Terrain de balle,baseball,82,82,no/non,yes/oui,yes/oui,no/non,yes/oui,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
200,1163,3856,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,95,80,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
201,806,4071,softball,balle molle,Ball Diamond 02,Terrain de balle 02,baseball,83,81,no/non,yes/oui,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
202,345,3824,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,85,83,yes/oui,yes/oui,yes/oui,no/non,no/non,no/non,yes/oui,yes/oui,yes/oui,yes/oui,no/non,None,None,None,None,None
203,35,33004,baseball,baseball,Ball Diamond - Baseball,Terrain de balle - Baseball,baseball,86,78,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,yes/oui,None,None,None,None,None
204,513,33090,baseball,baseball,Ball Diamond A - Baseball North,Terrain de balle A - Baseball Nord,baseball,83,80,yes/oui,yes/oui,no/non,yes/oui,no/non,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,None,None,None,None,None
205,696,33119,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,57,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
206,182,3813,softball,balle molle,Ball Diamond 03,Terrain de balle 03,baseball,55,50,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
207,628,33108,softball,balle molle,Ball Diamond - Softball,Terrain de balle - Balle molle,baseball,90,85,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
208,76,3846,softball,balle molle,Ball Diamond 02,Terrain de balle 02,baseball,60,50,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
209,1109,3868,baseball,baseball,Ball Diamond 05 - Minor Baseball,Terrain de balle 05 - Ligue mineure de baseball,baseball,65,65,no/non,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,None,None,None,None,None
210,518,33092,softball,balle molle,Ball Diamond,Terrain de balle,baseball,75,70,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
211,1716,33223,softball,balle molle,Ball Diamond 02,Terrain de balle 02,baseball,86,80,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,yes/oui,None,None,None,2016-07-26 9:42,None
212,796,33134,softball,balle molle,Ball Diamond,Terrain de balle,baseball,55,50,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
213,267,33041,softball,balle molle,Ball Diamond - Softball,Terrain de balle - Balle molle,baseball,69,65,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
214,224,33036,softball,balle molle,Ball Diamond - South,Terrain de balle - Sud,baseball,75,68,yes/oui,yes/oui,yes/oui,no/non,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
215,60,33010,softball,balle molle,McAllister Ball Diamond,Terrain de balle McAllister,standard,75,70,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,None,None
216,495,3828,softball,balle molle,Brian Kearns Ball Diamond 01,Terrain de balle 01 Brian-Kearns,baseball,60,50,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
217,300,3823,softball,balle molle,Ball Diamond,Terrain de balle,baseball,54,45,no/non,yes/oui,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
218,921,33148,softball,balle molle,Aur̬le G. Morin Baseball Diamond #1,Terrain de balle no 1 Aur̬le-G.-Morin,baseball,80,74,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,yes/oui,yes/oui,yes/oui,no/non,None,None,None,None,None
219,839,4028,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,50,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
220,759,33128,T-Ball,tee ball,Ball Diamond - (Youth),Terrain de balle - (Jeunes),baseball,50,42,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,None,None,None,2016-07-26 9:33,None
221,653,33113,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,70,65,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
222,255,3818,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,75,70,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
223,1157,33182,baseball,baseball,Kinsmen Baseball Diamond,Terrain de baseball Kinsmen,baseball,115,97,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,None,None,None,None,None
224,108,33018,baseball,baseball,Ball Diamond - Baseball,Terrain de balle - Baseball,baseball,71,67,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
225,963,33154,T-Ball,tee ball,T-Ball,Terrain de tee ball,standard,65,60,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,None,None
226,832,3882,softball,balle molle,Ball Diamond,Terrain de balle,baseball,63,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
227,249,3895,softball,balle molle,Ball Diamond 02,Terrain de balle 02,baseball,75,80,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
228,4,3802,softball,balle molle,Ball Diamond,Terrain de balle,baseball,62,61,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,yes/oui,None,None,None,None,None
229,1334,33210,softball,balle molle,Ball Diamond,Terrain de balle,standard,68,64,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
230,1070,33168,softball,balle molle,Ball Diamond - Softball,Terrain de balle - Balle molle,baseball,85,80,yes/oui,yes/oui,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
231,105,33017,T-Ball,tee ball,T-Ball,Terrain de tee ball,standard,30,25,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,36:41.0,None
232,926,33149,T-Ball,tee ball,Ball Diamond,Terrain de balle,standard,75,70,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,2016-07-26 9:29,None
233,991,33161,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,55,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
234,1083,33170,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
235,255,3817,softball,balle molle,Ball Diamond 02,Terrain de balle 02,baseball,75,70,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,no/non,yes/oui,yes/oui,yes/oui,None,None,None,None,None
236,1139,33179,softball,balle molle,Ball Diamond,Terrain de balle,baseball,70,60,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
237,843,33138,T-Ball,tee ball,T-Ball,Terrain de tee ball,other,31,35,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,None,None
238,1157,33183,baseball,baseball,Scott ToKessey Baseball Diamond,Terrain de baseball Scott-ToKessey,baseball,62,60,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,yes/oui,yes/oui,no/non,yes/oui,None,None,None,None,None
239,744,33125,softball,balle molle,Jays Care Field,Terrain Jays Care,baseball,75,59,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,yes/oui,no/non,2015-12-15 13:58,None
240,762,33129,baseball,baseball,Ball Diamond - Baseball,Terrain de balle - Baseball,baseball,92,90,yes/oui,yes/oui,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
241,734,33123,softball,balle molle,Ball Diamond,Terrain de balle,baseball,70,60,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
242,1080,33169,softball,balle molle,Ball Diamond - Softball (Minors),Terrain de balle - Balle molle (ligues mineures),baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
243,728,3860,softball,balle molle,Ball Diamond,Terrain de balle,baseball,75,75,no/non,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
244,1102,33172,softball,balle molle,Ball Diamond,Terrain de balle,standard,70,60,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
245,466,4025,T-Ball,tee ball,T-Ball,Terrain de tee ball,other,30,30,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,2016-07-26 9:35,None
246,798,3835,softball,balle molle,Ball Diamond 02,Terrain de balle 02,baseball,70,60,yes/oui,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
247,693,33116,softball,balle molle,Ball Diamond 02 (Women/Minor),Terrain de balle 02 (ligue mineure/femmes),baseball,80,70,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,2016-07-26 9:31,None
248,132,4005,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,75,70,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
249,1213,33200,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,75,70,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,None,None,None,None,None
250,1160,33186,baseball,baseball,Ball Diamond 01 - Baseball,Terrain de balle 01 - Baseball,baseball,77,77,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
251,267,33040,T-Ball,tee ball,T-Ball,Terrain de tee ball,baseball,28,25,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
252,768,33130,softball,balle molle,Ball Diamond,Terrain de balle,standard,55,50,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,None,None
